HWMC,U_CODE
FA106-0404 33T,1090228180000000000
*美容护肤品*雅漾柔润清肤凝胶,1070223020000000000
主席台（木制),1050201010000000000
10792589电气产品DZ47SLEN2C16,1090407020000000000
压花弹力包边布,1040101050000000000
天色适用惠普M126nw硒鼓M128fp;M128fn墨盒HP M128FW;M126A 易加粉 CC388A 硒鼓1个,1090512990000000000
10477238电气产品CDBLEKN6D16,1090407020000000000
13521183电气产品HSCCDB9H633C63,1090407020000000000
铸钢件（喇叭轴）,1090136020000000000
运输费用丰润区-海拉尔区,3010102020100000000
A19前地板右前减震垫1,1090310019900000000
汽车IDS4D2615   DD114,1090305010300000000
加加800红烧老抽,1030206020000000000
66300生化多项校准品,1070307090000000000
J422碳钢焊条,1080426000000000000
低谷电费,1100101020200000000
机电超市产品,1090407020000000000
美孚DTE26抗磨液压油,1070101070000000000
茯苓皮170701,1070303010000000000
4123519-12075611 盐酸伊托必利分散片(威太),1070302050000000000
匹多莫德颗粒\170533B\浙江仙琚,1070302070000000000
乐高滑雪度假村升降缆车LEGC41324,1060408990000000000
钢管二柱散热器,1080418010000000000
11610149电气产品DZ47SLEN6C40,1090407020000000000
台历架心,1060105020000000000
离合器从动盘总成(三级减震),1090310010900000000
DCS报警汇总登记表,1060201990000000000
高露洁360光感白牙刷单支装,1060512020000000000
OPPO手机6607,1090505010000000000
运输服务790242,3010102020100000000
056429/皮带拉紧轮,1090310019900000000
可洁可净超细羽柔刷毛牙刷,1060512020000000000
乳酸依沙吖啶注射液\170303\广西河丰,1070302030000000000
双头月牙形 梅花扳手 14X17 mm,1080404040000000000
10813527电气产品CDBKN3C40,1090407020000000000
海尔 LS49H510X,1090415010000000000
电磁阀4V210-08 AC220VV端子式PT,1090121010000000000
09929598电气产品DZ47SLEN2C63,1090407020000000000
左悬置托臂X2013797模具改模,1090211990000000000
欧莱雅纷泽唇釉绯粉玫瑰限量版 CPB9 5.5ML,1070223020000000000
全钨钢铰刀,1080403010000000000
带后视镜折叠车窗开关,1090310019900000000
"三(2,2'-联吡啶)二氯化钌",1070214010000000000
电路板511035MV7.820.578,1090521000000000000
运输服务673498,3010102020100000000
运输服务1840874,3010102020100000000
莎奴亚男粘胶印花平角裤,1040201020000000000
气动元件接头,1090121010000000000
7-ZX045-1 单栋鸡胗纸箱,1060105010000000000
竹盐精品抗敏牙膏,1070224010000000000
灵动魔幻车神刺灵狂蜂,1060408990000000000
贝亲自然实感宽口径玻璃奶瓶160ml(黄色),1080113000000000000
前横向稳定杆连接杆（右）,1090310019900000000
葩多纯净海域海苔自然味,1030201990000000000
木用锯片,1080404110000000000
360手机 C5移动版 2GB+16GB 曜石黑 移动联通4G手机 双卡双待,1090505010000000000
202.06.0249网格保护膜,1070601010200000000
宝马汽车LBV8W3101HMH15598,1090305010300000000
彩板VZF01022(80010036151),1090421990000000000
11847532电气产品CDB6LEI4C25,1090407020000000000
26.4g*12*16炫迈双重清爽薄荷无糖口香糖,1030202010000000000
玻璃升降门开关,1090310019900000000
面板灯具,1090424010000000000
女宝胶囊\161201\吉林天强,1070304080000000000
RDT200华东专供塑装纸面巾,1060105040000000000
龙凤红糖红豆包 350克/袋,1030203020000000000
安奈儿内裤?,1040201990000000000
开槽长圆柱端紧定,1080414010000000000
10019341电气产品W316N163DH3A3,1090407020000000000
塑圈022645,1070601100000000000
紧凑型气缸ACE63X40-S-B,1090121010000000000
锁定金属接骨板 桡骨远端接骨板Ⅰ（头部9孔）,1090247010000000000
风油精\17040508\武汉五景,1070304120000000000
35kV动力电缆,1090409040000000000
319599-83050537 葡萄糖酸钙锌口服溶液,1070302130000000000
电烤箱配件：面板,1090417020000000000
畅逸嘉中老年,1030204020000000000
乳胶毛刺手套,1070508010000000000
右前门窗开关总成,1090310019900000000
LED颗粒/2835/80/3000K/多晶1W/00/≥105lm/9V/ERP/三安10*30/PCT,1090424010000000000
香丹注射液\170501\福建三爱,1070304050000000000
11236987电气产品CDBKN3C40,1090407020000000000
曲轴*，485Q 4--05004   490BPG，A490通用,1090113020000000000
GB73 碳钢 开槽平端紧定螺钉 M6*12,1080414010000000000
10882402电气产品DZ47SLEN2C63,1090407020000000000
8.8GB901,1080414010000000000
十字槽盘头自攻螺钉和垫圈组合件RoHSMJ16-00080ST4*84,1080414010000000000
方向盘开关,1090310019900000000
高胜多彩巧克力豆,1030202030000000000
得力deli 0037回形针,1060105020000000000
荣耀畅玩7X 制式3,1090505010000000000
太阳能电池光伏板,1090413030000000000
230g横纹光柱,1060103990000000000
行唐至合肥-皖C79535-运费,3010102020100000000
健洗宝安装单,1060201990000000000
13630769电气产品MK250C250B300,1090407020000000000
公元UPVC排水管材 GA 定DN 50 2.75m,1070601030000000000
脉冲除尘器,1090249010000000000
水泥P·O42.5(50kg包装),1080101020000000000
90°钢制弯头 20# Ф57*5,1080207990000000000
交换机 Dell Force10 MXL 10/40 GbE DCB 刀片式交换机 -非工厂安装,1090510030000000000
泰国婴2P外箱15A（10143225）,1060105010000000000
黄板箱446238-02-002985*545*870双瓦有牛皮纸胶带单摇,1060105010000000000
后保险杠表皮★(0085413420),1090310019900000000
保安服务（2015.12.1-12.31）,3040804000000000000
康师傅随心杯红烧牛肉面,1030203030000000000
11264160电气产品CDB6VSN2C6,1090407020000000000
*塑料制品*双层管变径热熔焊接接头，带测试口,1070601040000000000
4041329-15023401 丁酸氢化可的松乳膏\尤卓尔,1070302100000000000
11216571电气产品DZ47SN3C20,1090407020000000000
*软饮料*12杯红豆奶茶礼盒（含礼袋）12*6,1030307050000000000
可比克咔趣薯条（飘香牛排味）45g/袋,1030201040000000000
水位报警开关,1090310019900000000
"史丹利活络扳手 6""",1080404040000000000
匹欧龙 SP-25E,1070602010000000000
立铣刀;Eco-BRGM-4EL-D10.0,1080403010000000000
氨咖黄敏片（仁和）,1070302050000000000
运输服务431831,3010102020100000000
齐心 C4803 经典系列无线装订本 A5 50张 配,1060202010000000000
开窗器-右,1080417000000000000
运输服务774106,3010102020100000000
Apple iPhone 6s (A1700) 16G 深空灰色 移动联通电信4G手机,1090505010000000000
关东煮虾丸,1030203020000000000
仪器仪表(含zk:189.93净值759.72),1090407020000000000
屈臣氏橄榄柔润麦麸磨砂膏250克,1070223010000000000
得力7382修正液（白）,1060401060000000000
刹车连动杆电泳加工费,2010500000000000000
SF-303BII合金电解除油粉,1070215070000000000
NLB80/160-4/4+100,1090117010000000000
T5格栅灯/MQ14-Y28*2/教室灯,1090424010000000000
五月花1.3L高级保温壶,1080115010000000000
【京东超市】皇家(royal canin) 狗粮 中型犬 成犬粮 M25 4kg 萨摩耶阿拉斯加哈士奇柯基,1030104010000000000
车身侧内板垫片,1090310019900000000
IP31/IP34中右下层叶片连杆,1070601990000000000
青铜三通球阀,1090119010000000000
10701452电气产品W316N123DH2AU,1090407020000000000
XH60902N 永恒力黑色丙烯酸聚氨酯面漆(双),1070208010000000000
试剂E5391-250G,1070214010000000000
OCTG 传输 三工位升降装置连接扁头 OCTG-CS-DC6049-3-14,1090109000000000000
佰草集菁萃原液·逆时修护（雪莲）面膜,1070223010000000000
"501119810024冷冻室门封条组件 B119-314 PVC+磁条 浅灰色-S22019 普通料,售后 BCD-1",1090421020000000000
运输服务774440,3010102020100000000
补益资生丸,1070304010000000000
3YC52钢管,1080207120000000000
国网宿州供电公司通信机房附属设备维修,3050300000000000000
索尼电视KD-65,1090522010000000000
YE-100膜盒压力表,1090602020000000000
运输服务777425,3010102020100000000
PP-R45°弯头Lx灰,1070601030000000000
*纸制品*外箱力士靓肤沐浴乳晶透焕采12*720克,1060105010000000000
DIN912 合金钢内六角圆柱头螺钉 M8*135,1080414010000000000
挡泥板压条,1090310029900000000
羚贝止咳糖浆\171001\吉林龙泰,1070304030000000000
11616930电气产品M363S3233002,1090407020000000000
云南普洱七子饼,1030308010000000000
运输服务723045,3010102020100000000
海康编码器,1090604090000000000
蒂思岚流金之光赋活防护乳(清润型),1070223020000000000
磨辊修复,2020000000000000000
运输服务566926,3010102020100000000
电机DR-9538-737-WN,1090403050000000000
前左气室,1090310019900000000
L-HG 46液压导轨油,1070101070000000000
运输服务512933,3010102020100000000
辛伐他汀片(罗奇)\617025026\山东罗欣,1070302050000000000
2.4-D丁酯原药,1070206010000000000
乘用车(LL66H2F06HB040696),1090305010300000000
10083789电气产品HT8005,1090407020000000000
交大辰方 动态心电KF-2412分析软件包,1090242050000000000
175/70R14PR[RP29]84T 威狮无内,1070501020000000000
前轮毂(LG-1、LG-3、08款LG-1),1090310019900000000
强制复位导板,1090211070000000000
雅芳卸妆乳200ml,1070223020000000000
开封市龙宇化工有限公司3*45t/h循环流化床锅炉脱硝土建追加工程,3050100000000000000
防尘罩、40*8.5*52、E633,1070506010000000000
无线话筒天线整合器,1090519060000000000
一级踏步前门,1090310019900000000
齐心(Comix)12支0.5mm黑色装经济实用商务中性笔/水笔/签字笔办公文具G,1060402010200000000
蓓慈捶打按摩披肩,1090419050000000000
合肥一中分层作业.地理必修1（人教版）,1060201990000000000
洗晒/熨烫,1090420020000000000
巴布豆儿童羽绒内胆裤子 130cm 大红色,1040201240000000000
一级帮彩色盒装纸巾,1060105040000000000
施华蔻  羊绒脂滋养洗发露,1070223010000000000
气缸501417895-4,1090121010000000000
13458533电气产品HSKCDB3WA3C50,1090407020000000000
2135-9002600-19C侧墙板总成,1090310019900000000
茶碱缓释片(舒弗美)\20171104\广州迈特,1070302050000000000
TP-LINKTL-WR847N300M无线路由器,1090510030000000000
防静电上衣,1040201110000000000
海康威视摄像机数字球机,1090253100000000000
运输服务813258,3010102020100000000
中国石油安徽宣城销售分公司办公楼装修工程,3050400000000000000
ZIPPO打火机美国原装 ZP-28858安妮斯多克,1060512080000000000
运输服务778622,3010102020100000000
胫骨平台 4#(C),1090247010000000000
得力工具DL-BC2T千斤顶2T（带调杆）,1090111050000000000
后消声器总成(FE-7、1.3T),1090310019900000000
普通工业电费,1100101020200000000
13062724电气产品M3250S2253300,1090407020000000000
海绵条(50-60HC),1050106020000000000
天堂伞 加大自开自收二折超轻晴雨伞2311E碰深紫色,1060512050000000000
电容CT41G-0402-2X1 -50V-2200pF-K(N),1090519010000000000
右前侧车门防撞管梁总成,1090310019900000000
武汉市发浠水县运费鄂JOA127,3010102020100000000
运输服务785251,3010102020100000000
REMA DIN 320公端,1090601010000000000
*化学试剂助剂*COD掩蔽剂,1070214010000000000
骨折挫伤胶囊\170803\哈尔滨中药,1070304080000000000
【京东超市】新良蛋糕粉 优质小麦粉 低筋粉 烘焙原料 原装500g,1030101010000000000
圆形海绵砂纸,1080128030000000000
左边撑座,1090228180000000000
JCCWQ-34E299 固定绕纱架 小/优质,1090228180000000000
左车门开关面板,1090310019900000000
飞利浦（PHILIPS） DCTG1201 数字单无绳电话机主机 黑色,1090503020000000000
202300900136线性变压器,1090404010000000000
VHM普钻PF-H800031200,1080403010000000000
GZK2012ZFUZ/B09 顶(贴牌)(订单)/LJ71090950,1090131040000000000
运输服务711105,3010102020100000000
(花盒类/paper box)FSC-50g旁氏FW日霜-阿拉伯版,1060201990000000000
苏菲超薄棉柔纤巧日用,1060105040000000000
美的冰箱BCD-203SEMX(第四批)浅灰拉丝,1090414010000000000
飘柔净油顺爽微米300ML+300ML洗护堆头礼盒,1070223010000000000
宝马汽车LBVKY5102JSJ92523,1090305010300000000
"90-A148 水性底色漆色母 柠檬黄 0,5L 金属罐",1070208010000000000
*纺织产品*多宝鱼枕芯,1040105070000000000
索尼耳机MDR-E,1090519060000000000
*美容护肤品*玉兰油多效修护防晒霜SPF15,1070223020000000000
旺旺吸吸冰家庭号香草乳酸味80ml*6,1030202070100000000
镀白六角头螺栓,1080414010000000000
CDW7101V净水器替换滤芯,1090130010000000000
12070042电气产品DZ47SN2C40,1090407020000000000
AFP-250A-0.07平方,1090409990000000000
绿箭脆皮软心薄荷糖40克,1030202010000000000
拔绳板主轴弹簧-9YFQ-14-605,1080415010000000000
11003229电气产品DZ47SLEN1C40,1090407020000000000
单列向心球圆柱轴承,1090123010000000000
仪器仪表(含zk:253.26净值1013.04),1090407020000000000
明庭菜刀.,1080407020000000000
小米正品VR眼镜,1090620010000000000
魅夜 莫吉托3.8度 275ml*6,1030306000000000000
齐心 A602-X 办公必备 轻便夹 A4 单强力夹 黄,1060401050000000000
运输服务811121,3010102020100000000
五湖清曼金顶优质香米,1030102010100000000
出口缅甸 福渡玻瓶250ml-中/长链脂肪乳（SY-L70） 10,1060105010000000000
仪表板组合仪表,1090310019900000000
气动二位切断阀,1090119010000000000
12400917电气产品CDB6LEI6D20,1090407020000000000
"3, 29 -二苯甲酰基栝楼仁三醇-标准物质",1070214010000000000
运输服务492142,3010102020100000000
醒脑静注射液\20160801\天地药业,1070304050000000000
*木制品*B11F前大灯检具木箱,1050106020000000000
对乙酰氨基酚片(今福宁\170202\汕头金石制药,1070302050000000000
E&7休闲裤LZ7620黑色31,1040201140000000000
鑫福来牌维生素C咀嚼片（盒）,1030208990000000000
双塔绿豆粉丝320g,1030112030000000000
*其他食品*帝皇曲奇饼干,1030299000000000000
中间品不合格状态通知单,1060201990000000000
爆兽爆铠甲龙,1060408990000000000
TS 非标 组件,1090408060000000000
正三轮LZSHCKZS1G8059126,1090312010000000000
维备件 冷藏室门封条(S807)_B0012.2.3/,1090421020000000000
五孔插座公牛,1090407030000000000
联想商用电脑启天M4650-D089,1090509010000000000
FGR7.5/D-N3(I)/KF018N0041,1090131040000000000
男孩布朗短袖T恤72AT1010黑色2XL,1040201100000000000
玉兰油Olay化妆品套装新生塑颜系列礼盒装（大红瓶面霜50g+活能水150ml）新老包装随机发送,1070223020000000000
弹簧衬套,1090310019900000000
精密可调三爪卡盘,1090109000000000000
LED 灯管,1090424010000000000
雾灯装饰条(左),1090310019900000000
熔断器(含zk:259.72净值389.57),1090407020000000000
维达 手帕纸 超韧4,1060105040000000000
09665361电气产品M3250S2253300,1090407020000000000
71D(给水阀）,1060102040000000000
295992-99015004 蛇六谷,1070303010000000000
09928328电气产品DZ47SLEN6D25,1090407020000000000
蝶阀DN1500,1090119010000000000
海天下法国银鳕鱼200g/袋,1010401000000000000
